0,0,0,147,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,14,0,0,2,0
0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,888,0,0,0,25,0,1,0,0,66,0,0,0,188,0,0,0,120,0,0,0,0
0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0
0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,170,0,0,0,3,0,0,0,0,175,0,0,0,15,0,0,0,297,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,1225,0,0,0,4,0,0,0,0,1464,0,0,0,77,0,0,0,418,0,0,6,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,138,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,399,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,115,0,0,8,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,173,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,285,0,0,0,0,0,0,0,0,108,0,0,0,26,0,0,0,302,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,62,0,0,0,0
0,0,0,221,0,0,0,24,0,0,0,0,27,0,0,0,12,0,0,0,25,0,0,4,0
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
